L2_ID,두산 L2,L3_ID,L3_Name,L4_ID,L4_Name,L4_Description,L5_ID,L5_Name,L5_Description
1,채용,1.10,경력채용(팀원),1.10.6,인력 Pool 확보 (공통),,1.10.6.1,후속 업무 안내,서류 합격(예정)자 커리어두산 입사지원 안내 및 지원현황 확인
1,채용,1.10,경력채용(팀원),1.10.7,서류접수,서류접수 기간 중 발생하는 업무,1.10.7.1,서류 접수 오류 대응,전형 중 발생하는 입사지원서 제출 관련 오류 발생 대응 (w. DDI)
1,채용,1.10,경력채용(팀원),1.10.7,서류접수,,1.10.7.2,서류 접수 현황 체크 및 보고,지원 현황 확인 및 보고
1,채용,1.10,경력채용(팀원),1.10.7,서류접수,,1.10.7.3,서류접수 마감,공지된 일정에 맞춰 서류접수 마감
1,채용,1.10,경력채용(팀원),1.10.8,서류전형 (경력기술서),"지원자에 대한 인적사항, 학력 등 기본 사항과 경력기술서 내용을 종합적으로 검토하여 서류결과(합/불)을 결정하는 업무",1.10.8.1,서류 검토 및 합격자 선발,"지원자 입사지원서를 검토(HR,현업)하여 합격자 선발"
1,채용,1.10,경력채용(팀원),1.10.8,서류전형 (경력기술서),,1.10.8.2,서류전형 결과 발표 및 시스템 반영,서류전형 결과 발표 후 시스템에 반영
1,채용,1.10,경력채용(팀원),1.10.9,DCAT (인성검사),DCAT 전형준비/운영을 위한 업무 일체,1.10.9.1,DCAT 일정 협의 및 안내,서류전형 합격자와 협의하여 DCAT 일정 확정 후 안내
1,채용,1.10,경력채용(팀원),1.10.9,DCAT (인성검사),,1.10.9.2,DCAT 시스템 세팅,채용 시스템에 DCAT 면접 운영을 위한 사전 세팅을 진행함
1,채용,1.10,경력채용(팀원),1.10.9,DCAT (인성검사),,1.10.9.3,DCAT 운영,"DCAT 응시 당일, DCAT 응시 설명 및 응시 지원"
1,채용,1.10,경력채용(팀원),1.10.9,DCAT (인성검사),,1.10.9.4,DCAT 결과 출력,DCAT 응시 종료 후 시스템에서 채점 진행 및 결과 출력
1,채용,1.10,경력채용(팀원),1.10.9,DCAT (인성검사),,1.10.9.5,DCAT 결과 보고,DCAT 응시 종료 후 결과 보고(HR)
1,채용,1.10,경력채용(팀원),1.10.9,DCAT (인성검사),,1.10.9.6,DCAT 예외 검토,(발생 시)필요 시 예외 검토자에 대한 별도 검토 및 협의(W.지주HR)
1,채용,1.10,경력채용(팀원),1.10.9,DCAT (인성검사),,1.10.9.7,DCAT 결과 안내,지원자 및 유관부서에 DCAT 결과 안내
1,채용,1.10,경력채용(팀원),1.10.10,실무면접,실무면접 전형 준비/운영을 위한 업무 일체,1.10.10.1,실무면접 사전준비,"면접관/지원자 일정 확인, 장소 섭외 등 사전 준비 일체"
1,채용,1.10,경력채용(팀원),1.10.10,실무면접,,1.10.10.2,면접 장소 준비,실제 장소 준비 관련 업무
1,채용,1.10,경력채용(팀원),1.10.10,실무면접,,1.10.10.3,Assessor 선정 및 안내,Assessor 일정 공지 및 Block (Outlook)
1,채용,1.10,경력채용(팀원),1.10.10,실무면접,,1.10.10.4,면접 환경 최종 점검,"면접 장소, 장비 등 현장 점검"
1,채용,1.10,경력채용(팀원),1.10.10,실무면접,,1.10.10.5,지원자 신원 확인 및 서류 징구,"지원자 도착 후 신원 확인, 대기 장소/동선/면접 운영 방식 등 안내"
1,채용,1.10,경력채용(팀원),1.10.10,실무면접,,1.10.10.6,실무면접 일정 안내 (지원자),"지원자 별 실무면접 일정 및 제출 서류(예. 경력증명서, 처우 증빙)를 안내함"
1,채용,1.10,경력채용(팀원),1.10.10,실무면접,,1.10.10.7,실무면접 시스템 세팅,대상자·면접관 매칭을 시스템에 셋팅·업로드함
1,채용,1.10,경력채용(팀원),1.10.10,실무면접,,1.10.10.8,실무면접 진행,"실무면접을 진행하고, Asessor는 면접 평가 결과를 채용 시스템에 입력함"
1,채용,1.10,경력채용(팀원),1.10.10,실무면접,,1.10.10.9,실무면접 결과 취합 및 Calibration,"Assessor 면접 평가 결과를 확인하고, 최종 Calibration을 진행함"
1,채용,1.10,경력채용(팀원),1.10.10,실무면접,,1.10.10.10,실무면접 합격자 선정(1차) 및 보고,실무면접 결과를 검토하여 각 자회사에서 실무면접 합격 여부를 확정함
1,채용,1.10,경력채용(팀원),1.10.10,실무면접,,1.10.10.11,실무면접 전형 결과 발표 및 시스템 반영,실무면접 결과 발표 후 시스템에 반영
1,채용,1.10,경력채용(팀원),1.10.11,경영진 면접 (자회사 CEO면접),경영진 면접 전형 준비/운영을 위한 업무 일체,1.10.11.1,경영진 면접 배석자 일정 Block,각 BG/부문장 일정 block
1,채용,1.10,경력채용(팀원),1.10.11,경영진 면접 (자회사 CEO면접),,1.10.11.2,경영진 면접 사전보고,CEO/배석자 일정 Arr 등 사전 준비 일체
1,채용,1.10,경력채용(팀원),1.10.11,경영진 면접 (자회사 CEO면접),,1.10.11.3,경영진 면접 일정 안내,면접대상자에게 면접일정 등 안내
1,채용,1.10,경력채용(팀원),1.10.11,경영진 면접 (자회사 CEO면접),,1.10.11.4,경영진 면접자료 작성,경영진 면접을 위한 면접자료(각 사별 별동 양식) 작성 및 준비
1,채용,1.10,경력채용(팀원),1.10.11,경영진 면접 (자회사 CEO면접),,1.10.11.5,경영진 면접 운영,"경영진 면접을 진행하고, 지원자에 대한 합/불 의사결정을 득함"
1,채용,1.10,경력채용(팀원),1.10.11,경영진 면접 (자회사 CEO면접),,1.10.11.6,경영진 면접 결과 발표 및 시스템 반영,"경영진 면접 결과를 발표하고, 시스템에 반영"
1,채용,1.10,경력채용(팀원),1.10.12,최종면접 (그룹회장님),최종 면접 전형 준비/운영을 위한 업무 일체,1.10.12.1,최종면접 사전준비,면접관 일정 Arr 등 사전 준비 일체
1,채용,1.10,경력채용(팀원),1.10.12,최종면접 (그룹회장님),,1.10.12.2,최종면접 일정 안내,"최종면접 일정 등 안내 (지주→자회사, 자회사→면접대상자)"
1,채용,1.10,경력채용(팀원),1.10.12,최종면접 (그룹회장님),,1.10.12.3,최종면접 면접자료 준비,"자회사HR에서 최종면접 면접자료(입사지원서, 보고자료)를 작성함"
1,채용,1.10,경력채용(팀원),1.10.12,최종면접 (그룹회장님),,1.10.12.4,최종면접 면접자료 검토,지주HR에서 자회사HR이 작성한 최종면접자료를 검토/수정하고 내부보고 후 최종 확정
1,채용,1.10,경력채용(팀원),1.10.12,최종면접 (그룹회장님),,1.10.12.5,최종면접 진행,최종면접 진행 (축하 PKG 주소 확인 등 당일 세부 Activity 일괄 포함)
1,채용,1.10,경력채용(팀원),1.10.12,최종면접 (그룹회장님),,1.10.12.6,최종면접 결과 공유,"최종 면접결과 공유 (To 자회사HR, 축하PKG 발송 업체 등 업무 유관 부서)"
1,채용,1.10,경력채용(팀원),1.10.12,최종면접 (그룹회장님),,1.10.12.7,최종면접 결과 시스템 반영,"최종면접 전형 결과를 채용 시스템에 반영하고, 결과 발표(합/불 안내문 등)을 준비함"
1,채용,1.10,경력채용(팀원),1.10.12,최종면접 (그룹회장님),,1.10.12.8,최종면접 결과 발표,채용 시스템을 통해 최종면접 전형 결과를 발표함
1,채용,1.10,경력채용(팀원),1.10.12,최종면접 (그룹회장님),,1.10.12.9,최종면접 질문 취합 요청 발송,자회사HR에 지원자 별 최종면접 질문 공유를 요청
1,채용,1.10,경력채용(팀원),1.10.12,최종면접 (그룹회장님),,1.10.12.10,최종면접 질문 취합 및 정리,제출된 면접질문을 취합/정리함
1,채용,1.10,경력채용(팀원),1.10.12,최종면접 (그룹회장님),,1.10.12.11,최종면접 운영 실적 정리,최종면접 운영 실적을 엑셀로 정리함
1,채용,1.10,경력채용(팀원),1.10.13,후속 업무,최종면접 합격자를 대상으로 입사 확정 전 진행해야 하는 후속업무(채용검진 등)을 진행하는 업무,1.10.13.1,축하 PKG 발송 신청,최종면접 합격자 대상 축하 PKG(꽃바구니 등) 발송 신청
1,채용,1.10,경력채용(팀원),1.10.13,후속 업무,,1.10.13.2,채용검진(+ 신원조회 등) 진행 안내(=최종면접 결과 발표 or 별도 안내),"최종면접 합격자 대상 채용 검진 진행 관련 안내 (검진기관, 검진 기간 등)"
1,채용,1.10,경력채용(팀원),1.10.13,후속 업무,,1.10.13.3,채용검진 진행,채용검진 진행 요청 및 검진 진행상황 모니터링 (검진 기관 커뮤니케이션 포함)
1,채용,1.10,경력채용(팀원),1.10.13,후속 업무,,1.10.13.4,채용검진 결과확인,채용검진 결과 취합 및 결과 확인
1,채용,1.10,경력채용(팀원),1.10.13,후속 업무,,1.10.13.5,신원조회 진행,신원 조회 요청 및 진행상황 모니터링 (담당자 커뮤니케이션 포함)
1,채용,1.10,경력채용(팀원),1.10.13,후속 업무,,1.10.13.6,신원조회 결과 확인,신원조회 결과 취합 및 결확 확인
1,채용,1.10,경력채용(팀원),1.10.13,후속 업무,,1.10.13.7,reference check 진행(필요시),실무면접 이후 필요시 reference check 진행
1,채용,1.10,경력채용(팀원),1.10.13,후속 업무,,1.10.13.8,학력사항/경력사항 등 검증 진행,전문 기관에 제출 서류 검증 요청 또는 자체 검증 (최종면접 합격자 제출서류(대학교 졸업(예정) 증명서 등) 등)
1,채용,1.10,경력채용(팀원),1.10.13,후속 업무,,1.10.13.9,학력사항/경력사항 등 검증 결과 확인,검증 결과 확인
1,채용,1.10,경력채용(팀원),1.10.13,후속 업무,,1.10.13.10,특이사항 검토,"채용검진/신원조회/기타 검증사항 등에서 특이사항 확인 시, 후속 검토 진행"
1,채용,1.10,경력채용(팀원),1.10.13,후속 업무,,1.10.13.11,확인 사항 취합 보고,"채용검진, 신원조회, R/C, 검증사항 등 전체 내용"
1,채용,1.10,경력채용(팀원),1.10.13,후속 업무,,1.10.13.12,최종 입사대상자 선정,채용검진/신원조회 등 결과를 고려하여 최종 입사대상자 확정
1,채용,1.10,경력채용(팀원),1.10.13,후속 업무,,1.10.13.13,소요비용 품의 상신 및 정산,경력 채용 시 소요된 외부 비용 정산 처리 (S/F 수수료 외)
1,채용,1.10,경력채용(팀원),1.10.14,처우/입사일정 협의,합격자에게 급여∙복리후생 등 처우 조건을 안내하고 협의하는 단계,1.10.14.1,처우 검토,최종 입사대상자의 입사 처우를 산정 (제출 서류 요청 포함)
1,채용,1.10,경력채용(팀원),1.10.14,처우/입사일정 협의,,1.10.14.2,처우 내부 보고 및 확정,실무자가 검토한 처우(안)을 내부 보고를 통해 1차 확정
1,채용,1.10,경력채용(팀원),1.10.14,처우/입사일정 협의,,1.10.14.3,처우 및 입사일정 협의,"1차 확정된 처우(안)을 활용하여 지원자와 처우 협의 진행(불발 시, 재검토 과정은 앞 단계 업무로 포함)
"
1,채용,1.10,경력채용(팀원),1.10.15,채용 확정,공식 채용 확정을 위한 업무 일체,1.10.15.1,Offer PKG 발송,처우(안) 구두 협의 후 공식 Offer PKG(E-mail) 발송
1,채용,1.10,경력채용(팀원),1.10.15,채용 확정,,1.10.15.2,Offer PKG 동의 메일 수신,지원자 공식 동의 득
1,채용,1.10,경력채용(팀원),1.10.15,채용 확정,,1.10.15.3,입사 품의 상신,입사 품의 상신
1,채용,1.10,경력채용(팀원),1.10.16,신규입사자 입사 준비,입사예정자의 입사 준비를 위한 일련의 업무,1.10.16.1,입사 안내,"최종 입사대상자 입사 관련 사전 안내 (일정, 방법 등)"
1,채용,1.10,경력채용(팀원),1.10.16,신규입사자 입사 준비,,1.10.16.2,계정 생성,입사예정자의 계정 생성
1,채용,1.10,경력채용(팀원),1.10.16,신규입사자 입사 준비,,1.10.16.3,사원증 준비,취합된 증명사진을 유관 부서에 전달하여 공식 사원증 제작 요청
1,채용,1.10,경력채용(팀원),1.10.16,신규입사자 입사 준비,,1.10.16.4,OA 준비,PC를 종류 별 수요 조사(설계 or 일반) 후 유관 부서에 수량 전달 및 배부 요청
1,채용,1.10,경력채용(팀원),1.10.16,신규입사자 입사 준비,,1.10.16.5,payco 준비,근무 인원에 대한 payco 지급 요청 및 대상 안내
1,채용,1.10,경력채용(팀원),1.10.16,신규입사자 입사 준비,,1.10.16.6,신규 입사자 입문교육 관련 유관부서 Co-work,경력사원 입문교육 담당부서에 필요 내용 공유
1,채용,1.10,경력채용(팀원),1.10.16,신규입사자 입사 준비,,1.10.16.7,입사발령 데이터 입력 및 전송,입사예정자 정보를 인사시스템으로 전송하여 입사발령을 준비함
1,채용,1.10,경력채용(팀원),1.10.16,신규입사자 입사 준비,,1.10.16.8,입사 발령 처리 ,입사예정자 입사 발령을 위한 필요한 사전 준비 일체와 품의/시스템 처리
1,채용,1.10,경력채용(팀원),1.10.17,입사/발령,신규 입사자 입사 시 수행 업무,1.10.17.1,입사 서류 작성 및 제출,"근로계약서, 연봉계약서 등 입사 시 제출 필요한 서류 작성 및 제출"
1,채용,1.10,경력채용(팀원),1.10.17,입사/발령,,1.10.17.2,인계,소속 조직으로 인계
1,채용,1.10,경력채용(팀원),1.10.17,입사/발령,,1.10.17.3,입사 발령 게시,입사 발령 게시
1,채용,1.10,경력채용(팀원),1.10.17,입사/발령,,1.10.17.4,입사자 개인정보 입력 및 제출서류 등록,입사자의 개인정보 및 제출서류 정보 등을 회사 인사관리시스템에 등록
1,채용,1.10,경력채용(팀원),1.10.17,입사/발령,,1.10.17.5,입사 결과 시스템 반영,입사 결과를 채용 시스템에 반영
1,채용,1.10,경력채용(팀원),1.10.18,기타,채용 과정에서 발생하는 etc성 업무,1.10.18.1,소요비용 품의 상신 및 정산,"입사 확인 후 정산이 필요한 사항(S/F 수수료, 내부 추천 베네핏 등) 정산 처리"
1,채용,1.11,경력채용(정규직 전환),1.11.1,전환 대상자 선정,계약직 중 전환 가능 인원을 선정하는 업무,1.11.1.1,전환 대상자 명단 작성,HR이 계약직 근무자 중 전환 검토 대상자를 명단으로 작성함
1,채용,1.11,경력채용(정규직 전환),1.11.1,전환 대상자 선정,,1.11.1.2,전환 대상자 검토 및 보고,"담당부서와 협의하여 전환 필요성과 적합성을 검토하여, 내부 보고 진행"
1,채용,1.11,경력채용(정규직 전환),1.11.1,전환 대상자 선정,,1.11.1.3,전환 대상자 확정 및 안내,"의사결정을 통해 확정된 인원을 선정하고, 해당 조직(BG HR)에 정규직 전환 진행 가능 여부 안내"
1,채용,1.11,경력채용(정규직 전환),1.11.2,채용 공고,모집 공고문을 작성하고 채용 시스템에 해당 내용을 업로드하는 업무(+협력업체 전달),1.11.2.1,모집분야 JD 작성 요청,선발된 인원에 맞는 모집 분야 별 세부 JD 작성 요청
1,채용,1.11,경력채용(정규직 전환),1.11.2,채용 공고,,1.11.2.2,공고용 JD 작성,제출된 JD를 취합·검토하여 외부 공고용 JD로 수정함
1,채용,1.11,경력채용(정규직 전환),1.11.2,채용 공고,,1.11.2.3,커리어두산 공고 게시 준비,"채용 일정, 지원자격, JD 등을 모두 포함하여 공고 오픈을 위한 시스템 작업 수행 (오류 사전 확인 등)"
1,채용,1.11,경력채용(정규직 전환),1.11.2,채용 공고,,1.11.2.4,커리어두산 공고 오픈 (비공개),"회사 공식 채용 홈페이지에 채용 일정에 맞춰 기 작업한 채용 공고를 오픈하되, 정규직 전환 전형은 대부분 비공개로 오픈 진행"
1,채용,1.11,경력채용(정규직 전환),1.11.3,서류접수,서류접수 기간 중 발생하는 업무,1.11.3.1,대상자 입사지원 안내,BG HR을 통해 대상자에게 커리어두산 입사지원 안내 및 지원 현황 확인
1,채용,1.11,경력채용(정규직 전환),1.11.3,서류접수,,1.11.3.2,서류접수 마감,공지된 일정에 맞춰 서류접수 마감
1,채용,1.11,경력채용(정규직 전환),1.11.4,서류전형 (경력기술서),"지원자에 대한 인적사항, 학력 등 기본 사항과 경력기술서 내용을 종합적으로 검토하여 서류결과(합/불)을 결정하는 업무",1.11.4.1,서류 검토 및 합격자 선발,"지원자 입사지원서를 검토(HR,현업)하여 합격자 선발"
1,채용,1.11,경력채용(정규직 전환),1.11.4,서류전형 (경력기술서),,1.11.4.2,서류전형 결과 발표 및 시스템 반영,서류전형 결과 발표 후 시스템에 반영
1,채용,1.11,경력채용(정규직 전환),1.11.5,DCAT (인성검사),DCAT 전형준비/운영을 위한 업무 일체,1.11.5.1,DCAT 일정 협의 및 안내,서류전형 합격자와 협의하여 DCAT 일정 확정 후 안내
1,채용,1.11,경력채용(정규직 전환),1.11.5,DCAT (인성검사),,1.11.5.2,DCAT 시스템 세팅,채용 시스템에 DCAT 면접 운영을 위한 사전 세팅을 진행함
1,채용,1.11,경력채용(정규직 전환),1.11.5,DCAT (인성검사),,1.11.5.3,DCAT 운영,"DCAT 응시 당일, DCAT 응시 설명 및 응시 지원"
1,채용,1.11,경력채용(정규직 전환),1.11.5,DCAT (인성검사),,1.11.5.4,DCAT 결과 보고,DCAT 응시 종료 후 결과 보고(HR)
1,채용,1.11,경력채용(정규직 전환),1.11.5,DCAT (인성검사),,1.11.5.5,DCAT 예외 검토,(발생 시)필요 시 예외 검토자에 대한 별도 검토 및 협의(W.지주HR)
1,채용,1.11,경력채용(정규직 전환),1.11.5,DCAT (인성검사),,1.11.5.6,DCAT 결과 안내,지원자 및 유관부서에 DCAT 결과 안내
1,채용,1.11,경력채용(정규직 전환),1.11.6,실무면접,실무면접 전형 준비/운영을 위한 업무 일체,1.11.6.1,실무면접 사전준비,"면접관/지원자 일정 확인, 장소 섭외 등 사전 준비 일체"
1,채용,1.11,경력채용(정규직 전환),1.11.6,실무면접,,1.11.6.2,면접 장소 준비,실제 장소 준비 관련 업무
1,채용,1.11,경력채용(정규직 전환),1.11.6,실무면접,,1.11.6.3,Assessor 선정 및 안내,Assessor 일정 공지 및 Block (Outlook)
1,채용,1.11,경력채용(정규직 전환),1.11.6,실무면접,,1.11.6.4,면접 환경 최종 점검,"면접 장소, 장비 등 현장 점검"
1,채용,1.11,경력채용(정규직 전환),1.11.6,실무면접,,1.11.6.5,지원자 신원 확인 및 서류 징구,"지원자 도착 후 신원 확인, 대기 장소/동선/면접 운영 방식 등 안내"
1,채용,1.11,경력채용(정규직 전환),1.11.6,실무면접,,1.11.6.6,실무면접 일정 안내 (지원자),"지원자 별 실무면접 일정 및 제출 서류(예. 경력증명서, 처우 증빙)를 안내함"
1,채용,1.11,경력채용(정규직 전환),1.11.6,실무면접,,1.11.6.7,실무면접 시스템 세팅,대상자·면접관 매칭을 시스템에 셋팅·업로드함
1,채용,1.11,경력채용(정규직 전환),1.11.6,실무면접,,1.11.6.8,실무면접 진행,"실무면접을 진행하고, Asessor는 면접 평가 결과를 채용 시스템에 입력함"
1,채용,1.11,경력채용(정규직 전환),1.11.6,실무면접,,1.11.6.9,실무면접 결과 취합 및 Calibration,"Assessor 면접 평가 결과를 확인하고, 최종 Calibration을 진행함"
1,채용,1.11,경력채용(정규직 전환),1.11.6,실무면접,,1.11.6.10,실무면접 합격자 선정(1차) 및 보고,실무면접 결과를 검토하여 각 자회사에서 실무면접 합격 여부를 확정함
1,채용,1.11,경력채용(정규직 전환),1.11.6,실무면접,,1.11.6.11,실무면접 전형 결과 발표 및 시스템 반영,실무면접 결과 발표 후 시스템에 반영
1,채용,1.11,경력채용(정규직 전환),1.11.7,경영진 면접 (자회사 CEO면접),경영진 면접 전형 준비/운영을 위한 업무 일체,1.11.7.1,경영진 면접 배석자 일정 Block,각 BG/부문장 일정 block
1,채용,1.11,경력채용(정규직 전환),1.11.7,경영진 면접 (자회사 CEO면접),,1.11.7.2,경영진 면접 사전보고,CEO/배석자 일정 Arr 등 사전 준비 일체
1,채용,1.11,경력채용(정규직 전환),1.11.7,경영진 면접 (자회사 CEO면접),,1.11.7.3,경영진 면접 일정 안내,면접대상자에게 면접일정 등 안내
1,채용,1.11,경력채용(정규직 전환),1.11.7,경영진 면접 (자회사 CEO면접),,1.11.7.4,경영진 면접자료 작성,경영진 면접을 위한 면접자료(각 사별 별동 양식) 작성 및 준비
1,채용,1.11,경력채용(정규직 전환),1.11.7,경영진 면접 (자회사 CEO면접),,1.11.7.5,경영진 면접 운영,"경영진 면접을 진행하고, 지원자에 대한 합/불 의사결정을 득함"
1,채용,1.11,경력채용(정규직 전환),1.11.7,경영진 면접 (자회사 CEO면접),,1.11.7.6,경영진 면접 결과 발표 및 시스템 반영,"경영진 면접 결과를 발표하고, 시스템에 반영"
1,채용,1.11,경력채용(정규직 전환),1.11.8,최종면접 (그룹회장님),최종 면접 전형 준비/운영을 위한 업무 일체,1.11.8.1,최종면접 사전준비,면접관 일정 Arr 등 사전 준비 일체
1,채용,1.11,경력채용(정규직 전환),1.11.8,최종면접 (그룹회장님),,1.11.8.2,최종면접 일정 안내,"최종면접 일정 등 안내 (지주→자회사, 자회사→면접대상자)"
1,채용,1.11,경력채용(정규직 전환),1.11.8,최종면접 (그룹회장님),,1.11.8.3,최종면접 면접자료 준비,"자회사HR에서 최종면접 면접자료(입사지원서, 보고자료)를 작성함"
1,채용,1.11,경력채용(정규직 전환),1.11.8,최종면접 (그룹회장님),,1.11.8.4,최종면접 면접자료 검토,지주HR에서 자회사HR이 작성한 최종면접자료를 검토/수정하고 내부보고 후 최종 확정
1,채용,1.11,경력채용(정규직 전환),1.11.8,최종면접 (그룹회장님),,1.11.8.5,최종면접 진행,최종면접 진행 (축하 PKG 주소 확인 등 당일 세부 Activity 일괄 포함)
1,채용,1.11,경력채용(정규직 전환),1.11.8,최종면접 (그룹회장님),,1.11.8.6,최종면접 결과 공유,"최종 면접결과 공유 (To 자회사HR, 축하PKG 발송 업체 등 업무 유관 부서)"
1,채용,1.11,경력채용(정규직 전환),1.11.8,최종면접 (그룹회장님),,1.11.8.7,최종면접 결과 시스템 반영,"최종면접 전형 결과를 채용 시스템에 반영하고, 결과 발표(합/불 안내문 등)을 준비함"
1,채용,1.11,경력채용(정규직 전환),1.11.8,최종면접 (그룹회장님),,1.11.8.8,최종면접 결과 발표,채용 시스템을 통해 최종면접 전형 결과를 발표함
1,채용,1.11,경력채용(정규직 전환),1.11.8,최종면접 (그룹회장님),,1.11.8.9,최종면접 질문 취합 요청 발송,자회사HR에 지원자 별 최종면접 질문 공유를 요청
1,채용,1.11,경력채용(정규직 전환),1.11.8,최종면접 (그룹회장님),,1.11.8.10,최종면접 질문 취합 및 정리,제출된 면접질문을 취합/정리함
1,채용,1.11,경력채용(정규직 전환),1.11.8,최종면접 (그룹회장님),,1.11.8.11,최종면접 운영 실적 정리,최종면접 운영 실적을 엑셀로 정리함
1,채용,1.11,경력채용(정규직 전환),1.11.9,후속 업무,최종면접 합격자를 대상으로 입사 확정 전 진행해야 하는 후속업무(채용검진 등)을 진행하는 업무,1.11.9.1,축하 PKG 발송 신청,최종면접 합격자 대상 축하 PKG(꽃바구니 등) 발송 신청
1,채용,1.11,경력채용(정규직 전환),1.11.9,후속 업무,,1.11.9.2,채용검진(+ 신원조회 등) 진행 안내(=최종면접 결과 발표 or 별도 안내),"최종면접 합격자 대상 채용 검진 진행 관련 안내 (검진기관, 검진 기간 등)"
1,채용,1.11,경력채용(정규직 전환),1.11.9,후속 업무,,1.11.9.3,채용검진 진행,채용검진 진행 요청 및 검진 진행상황 모니터링 (검진 기관 커뮤니케이션 포함)
1,채용,1.11,경력채용(정규직 전환),1.11.9,후속 업무,,1.11.9.4,채용검진 결과확인,채용검진 결과 취합 및 결과 확인
1,채용,1.11,경력채용(정규직 전환),1.11.9,후속 업무,,1.11.9.5,신원조회 진행,신원 조회 요청 및 진행상황 모니터링 (담당자 커뮤니케이션 포함)
1,채용,1.11,경력채용(정규직 전환),1.11.9,후속 업무,,1.11.9.6,신원조회 결과 확인,신원조회 결과 취합 및 결확 확인
1,채용,1.11,경력채용(정규직 전환),1.11.9,후속 업무,,1.11.9.7,reference check 진행(필요시),실무면접 이후 필요시 reference check 진행
1,채용,1.11,경력채용(정규직 전환),1.11.9,후속 업무,,1.11.9.8,학력사항/경력사항 등 검증 진행,전문 기관에 제출 서류 검증 요청 또는 자체 검증 (최종면접 합격자 제출서류(대학교 졸업(예정) 증명서 등) 등)
1,채용,1.11,경력채용(정규직 전환),1.11.9,후속 업무,,1.11.9.9,학력사항/경력사항 등 검증 결과 확인,검증 결과 확인
1,채용,1.11,경력채용(정규직 전환),1.11.9,후속 업무,,1.11.9.10,특이사항 검토,"채용검진/신원조회/기타 검증사항 등에서 특이사항 확인 시, 후속 검토 진행"
1,채용,1.11,경력채용(정규직 전환),1.11.9,후속 업무,,1.11.9.11,확인 사항 취합 보고,"채용검진, 신원조회, R/C, 검증사항 등 전체 내용"
