L2_ID,두산 L2,L3_ID,L3_Name,L4_ID,L4_Name,L4_Description,L5_ID,L5_Name,L5_Description
1,채용,1.11,경력채용(정규직 전환),1.11.9,후속 업무,,1.11.9.12,최종 입사대상자 선정,채용검진/신원조회 등 결과를 고려하여 최종 입사대상자 확정
1,채용,1.11,경력채용(정규직 전환),1.11.9,후속 업무,,1.11.9.13,소요비용 품의 상신 및 정산,경력 채용 시 소요된 외부 비용 정산 처리 (S/F 수수료 외)
1,채용,1.11,경력채용(정규직 전환),1.11.9,후속 업무,,1.11.9.14,퇴직금 발생 검토 및 처리,"계약직 퇴직 후 정규직 입사하는 개념으로, 실제 프로세스 및 수행 업무 확인 후 업데이트 필요"
1,채용,1.11,경력채용(정규직 전환),1.11.9,후속 업무,,1.11.9.15,퇴사 관련 서류 징구,"연속근로 노무 이슈 등을 고려한 별도의 서류 작업 (퇴직급 지연 지급, 연차 정산, 연속 근로 미인정 등)"
1,채용,1.11,경력채용(정규직 전환),1.11.10,처우/입사일정 협의,합격자에게 급여∙복리후생 등 처우 조건을 안내하고 협의하는 단계,1.11.10.1,처우 검토,최종 입사대상자의 입사 처우를 산정 (제출 서류 요청 포함)
1,채용,1.11,경력채용(정규직 전환),1.11.10,처우/입사일정 협의,,1.11.10.2,처우 내부 보고 및 확정,실무자가 검토한 처우(안)을 내부 보고를 통해 1차 확정
1,채용,1.11,경력채용(정규직 전환),1.11.10,처우/입사일정 협의,,1.11.10.3,처우 및 입사일정 협의,"1차 확정된 처우(안)을 활용하여 지원자와 처우 협의 진행(불발 시, 재검토 과정은 앞 단계 업무로 포함)
"
1,채용,1.11,경력채용(정규직 전환),1.11.11,채용 확정,공식 채용 확정을 위한 업무 일체,1.11.11.1,Offer PKG 발송,처우(안) 구두 협의 후 공식 Offer PKG(E-mail) 발송
1,채용,1.11,경력채용(정규직 전환),1.11.11,채용 확정,,1.11.11.2,Offer PKG 동의 메일 수신,지원자 공식 동의 득
1,채용,1.11,경력채용(정규직 전환),1.11.11,채용 확정,,1.11.11.3,입사 품의 상신,입사 품의 상신
1,채용,1.11,경력채용(정규직 전환),1.11.12,신규입사자 입사 준비,입사예정자의 입사 준비를 위한 일련의 업무,1.11.12.1,입사 안내,"최종 입사대상자 입사 관련 사전 안내 (일정, 방법 등)"
1,채용,1.11,경력채용(정규직 전환),1.11.12,신규입사자 입사 준비,,1.11.12.2,경력 입사 준비,"업무 집기(사원증, 노트북 등) 준비, 발령 준비를 위한 정보 요청 등 경력 입사자를 위한 입사 준비 일체"
1,채용,1.11,경력채용(정규직 전환),1.11.12,신규입사자 입사 준비,,1.11.12.3,계정 생성,입사예정자의 계정 생성
1,채용,1.11,경력채용(정규직 전환),1.11.12,신규입사자 입사 준비,,1.11.12.4,사원증 준비,취합된 증명사진을 유관 부서에 전달하여 공식 사원증 제작 요청
1,채용,1.11,경력채용(정규직 전환),1.11.12,신규입사자 입사 준비,,1.11.12.5,OA 준비,PC를 종류 별 수요 조사(설계 or 일반) 후 유관 부서에 수량 전달 및 배부 요청
1,채용,1.11,경력채용(정규직 전환),1.11.12,신규입사자 입사 준비,,1.11.12.6,payco 준비,근무 인원에 대한 payco 지급 요청 및 대상 안내
1,채용,1.11,경력채용(정규직 전환),1.11.12,신규입사자 입사 준비,,1.11.12.7,신규 입사자 입문교육 관련 유관부서 Co-work,경력사원 입문교육 담당부서에 필요 내용 공유
1,채용,1.11,경력채용(정규직 전환),1.11.12,신규입사자 입사 준비,,1.11.12.8,입사발령 데이터 입력 및 전송,입사예정자 정보를 인사시스템으로 전송하여 입사발령을 준비함
1,채용,1.11,경력채용(정규직 전환),1.11.12,신규입사자 입사 준비,,1.11.12.9,입사 발령 처리 ,입사예정자 입사 발령을 위한 필요한 사전 준비 일체와 품의/시스템 처리
1,채용,1.11,경력채용(정규직 전환),1.11.13,입사/발령,신규 입사자 입사 시 수행 업무,1.11.13.1,입사 서류 작성 및 제출,"근로계약서, 연봉계약서 등 입사 시 제출 필요한 서류 작성 및 제출"
1,채용,1.11,경력채용(정규직 전환),1.11.13,입사/발령,,1.11.13.2,인계,소속 조직으로 인계
1,채용,1.11,경력채용(정규직 전환),1.11.13,입사/발령,,1.11.13.3,입사 발령 게시,입사 발령 게시
1,채용,1.11,경력채용(정규직 전환),1.11.13,입사/발령,,1.11.13.4,입사자 개인정보 입력 및 제출서류 등록,입사자의 개인정보 및 제출서류 정보 등을 회사 인사관리시스템에 등록
1,채용,1.11,경력채용(정규직 전환),1.11.13,입사/발령,,1.11.13.5,입사 결과 시스템 반영,입사 결과를 채용 시스템에 반영
1,채용,1.11,경력채용(정규직 전환),1.11.13,입사/발령,,1.11.13.6,소요비용 품의 상신 및 정산,채용 관련 소요 비용 정산 처리
1,채용,1.12,경력채용(재입사/팀원),1.12.1,재입사 대상자 선정,재입사 대상자를 선정하는 업무,1.12.1.1,재입사 대상자 명단 작성,HR이 재입사 대상자를 선정함
1,채용,1.12,경력채용(재입사/팀원),1.12.1,재입사 대상자 선정,,1.12.1.2,경력 등 본인 확인,"퇴직 후 경력사항 등을 포함하여 확인이 필요한 내용에 대해 확인 (전화, 이메일 등)"
1,채용,1.12,경력채용(재입사/팀원),1.12.1,재입사 대상자 선정,,1.12.1.3,재입사 대상자 검토 및 보고,담당부서와 협의하여 재입사 필요성과 적합성을 검토하여 내부 보고 진행
1,채용,1.12,경력채용(재입사/팀원),1.12.1,재입사 대상자 선정,,1.12.1.4,지주 협의,내부 보고된 인원의 재입사 진행 가능 여부를 지주와 1차 협의함
1,채용,1.12,경력채용(재입사/팀원),1.12.1,재입사 대상자 선정,재입사자 입사 처우/일정 협의 관련 업무 일체,1.12.1.5,재입사 대상자 확정,채용 전형에 Input할 대상자를 확정함
1,채용,1.12,경력채용(재입사/팀원),1.12.2,처우/입사일정 협의,재입사자 입사 처우/일정 협의 관련 업무 일체,1.12.2.1,처우 검토,최종 입사대상자의 입사 처우를 산정 (제출 서류 요청 포함)
1,채용,1.12,경력채용(재입사/팀원),1.12.2,처우/입사일정 협의,,1.12.2.2,처우 내부 보고 및 확정,실무자가 검토한 처우(안)을 내부 보고를 통해 1차 확정
1,채용,1.12,경력채용(재입사/팀원),1.12.2,처우/입사일정 협의,,1.12.2.3,처우 및 입사일정 협의,"1차 확정된 처우(안)을 활용하여 지원자와 처우 협의 진행 (불발 시, 재검토 과정은 앞 단계 업무로 포함)
"
1,채용,1.12,경력채용(재입사/팀원),1.12.3,경영진 면접 (자회사 CEO면접),"재입사는 경력채용 경영진/최종면접 전형을 서면보고로 대체(대부분)함으로, 해당 보고 준비를 위한 업무 일체",1.12.3.1,재입사 보고자료 준비,자회사HR에서 재입사 보고자료를 작성함
1,채용,1.12,경력채용(재입사/팀원),1.12.3,경영진 면접 (자회사 CEO면접),,1.12.3.2,재입사 보고 및 의사결정,재입사자에 대한 입사 사전 보고 및 의사결정
1,채용,1.12,경력채용(재입사/팀원),1.12.3,경영진 면접 (자회사 CEO면접),,1.12.3.3,보고 결과 공유,자회사 CEO 의사결정 사항 공유 (유관부서)
1,채용,1.12,경력채용(재입사/팀원),1.12.4,최종면접 (그룹회장님),"재입사는 경력채용 경영진/최종면접 전형을 서면보고로 대체(대부분)함으로, 해당 보고 준비를 위한 업무 일체",1.12.4.1,최종면접 면접자료 준비,자회사HR에서 재입사 보고자료(최종면접 면접자료)를 작성함
1,채용,1.12,경력채용(재입사/팀원),1.12.4,최종면접 (그룹회장님),,1.12.4.2,최종면접 면접자료 검토,지주HR에서 자회사HR이 작성한 최종면접자료를 검토/수정하고 내부보고 후 최종 확정
1,채용,1.12,경력채용(재입사/팀원),1.12.4,최종면접 (그룹회장님),,1.12.4.3,최종면접 진행,최종면접 진행 (지주HR임원이 서면보고로 갈음)
1,채용,1.12,경력채용(재입사/팀원),1.12.4,최종면접 (그룹회장님),,1.12.4.4,최종면접 결과 공유,최종 면접결과 공유 (To 자회사HR)
1,채용,1.12,경력채용(재입사/팀원),1.12.4,최종면접 (그룹회장님),,1.12.4.5,최종면접 결과 발표,재입사 후보자에게 결과 안내
1,채용,1.12,경력채용(재입사/팀원),1.12.4,최종면접 (그룹회장님),,1.12.4.6,최종면접 운영 실적 정리,최종면접 운영 실적을 엑셀로 정리함
1,채용,1.12,경력채용(재입사/팀원),1.12.5,채용 확정,공식 채용 확정을 위한 업무 일체,1.12.5.1,Offer PKG 발송,처우(안) 구두 협의 후 공식 Offer PKG(E-mail) 발송
1,채용,1.12,경력채용(재입사/팀원),1.12.5,채용 확정,,1.12.5.2,Offer PKG 동의 메일 수신,지원자 공식 동의 득
1,채용,1.12,경력채용(재입사/팀원),1.12.5,채용 확정,,1.12.5.3,입사 품의 상신,입사 품의 상신
1,채용,1.12,경력채용(재입사/팀원),1.12.6,신규입사자 입사 준비,입사예정자의 입사 준비를 위한 일련의 업무,1.12.6.1,입사 안내,"최종 입사대상자 입사 관련 사전 안내 (일정, 방법 등)"
1,채용,1.12,경력채용(재입사/팀원),1.12.6,신규입사자 입사 준비,,1.12.6.2,경력 입사 준비,"업무 집기(사원증, 노트북 등) 준비, 발령 준비를 위한 정보 요청 등 경력 입사자를 위한 입사 준비 일체"
1,채용,1.12,경력채용(재입사/팀원),1.12.6,신규입사자 입사 준비,,1.12.6.3,계정 생성,입사예정자의 계정 생성
1,채용,1.12,경력채용(재입사/팀원),1.12.6,신규입사자 입사 준비,,1.12.6.4,사원증 준비,취합된 증명사진을 유관 부서에 전달하여 공식 사원증 제작 요청
1,채용,1.12,경력채용(재입사/팀원),1.12.6,신규입사자 입사 준비,,1.12.6.5,OA 준비,PC를 종류 별 수요 조사(설계 or 일반) 후 유관 부서에 수량 전달 및 배부 요청
1,채용,1.12,경력채용(재입사/팀원),1.12.6,신규입사자 입사 준비,,1.12.6.6,payco 준비,근무 인원에 대한 payco 지급 요청 및 대상 안내
1,채용,1.12,경력채용(재입사/팀원),1.12.6,신규입사자 입사 준비,,1.12.6.7,신규 입사자 입문교육 관련 유관부서 Co-work,경력사원 입문교육 담당부서에 필요 내용 공유
1,채용,1.12,경력채용(재입사/팀원),1.12.6,신규입사자 입사 준비,,1.12.6.8,입사발령 데이터 입력 및 전송,입사예정자 정보를 인사시스템으로 전송하여 입사발령을 준비함
1,채용,1.12,경력채용(재입사/팀원),1.12.6,신규입사자 입사 준비,,1.12.6.9,입사 발령 처리 ,입사예정자 입사 발령을 위해 필요한 사전 준비 일체와 품의/시스템 처리
1,채용,1.12,경력채용(재입사/팀원),1.12.7,입사/발령,신규 입사자 입사 시 수행 업무,1.12.7.1,입사 서류 작성 및 제출,"근로계약서, 연봉계약서 등 입사 시 제출 필요한 서류 작성 및 제출"
1,채용,1.12,경력채용(재입사/팀원),1.12.7,입사/발령,,1.12.7.2,인계,소속 조직으로 인계
1,채용,1.12,경력채용(재입사/팀원),1.12.7,입사/발령,,1.12.7.3,입사 발령 게시,입사 발령 게시
1,채용,1.12,경력채용(재입사/팀원),1.12.7,입사/발령,,1.12.7.4,입사자 개인정보 입력 및 제출서류 등록,입사자의 개인정보 및 제출서류 정보 등을 회사 인사관리시스템에 등록
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.1,재입사 대상자 선정,"(재입사/팀장(1): 두산 팀장 경험 보유)
재입사 대상자를 선정하는 업무",1.13.1.1,재입사 대상자 명단 작성,HR이 재입사 대상자를 선정함
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.1,재입사 대상자 선정,,1.13.1.2,경력 등 본인 확인,"퇴직 후 경력사항 등을 포함하여 확인이 필요한 내용에 대해 확인 (전화, 이메일 등)"
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.1,재입사 대상자 선정,,1.13.1.3,재입사 대상자 검토 및 보고,"담당부서와 협의하여 재입사 필요성과 적합성을 검토하여 내부 보고 진행
-팀장 역할 시, 평가결과 등 포함"
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.1,재입사 대상자 선정,,1.13.1.4,지주 협의,내부 보고된 인원의 재입사 진행 가능 여부를 지주와 1차 협의함
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.1,재입사 대상자 선정,,1.13.1.5,재입사 대상자 확정,채용 전형에 Input할 대상자를 확정함
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.2,평판 조회(Reference Check),,1.13.2.1,R/C 진행 준비 및 요청,"R/C 전문업체에 R/C 대상 지원자 정보 전달 및 R/C 진행 요청 (R/C 운영 기준 등 포함)
- 필요 시, 특이사항(Hogan Test 결과) 검증 등 포함"
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.2,평판 조회(Reference Check),,1.13.2.2,R/C 결과 수령 및 확인,업체가 제공한 R/C 결과(평판조회리포트) 확인
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.2,평판 조회(Reference Check),,1.13.2.3,R/C 결과 보고,결과 보고(HR)
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.2,평판 조회(Reference Check),,1.13.2.4,후속전형 진행 검토,후속전형 진행 여부 의사결정
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.2,평판 조회(Reference Check),,1.13.2.5,후속면접 진행 여부 안내 (=결과 발표),결과 안내
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.3,임원 면접,"임원면접 단계 업무 일체(서면보고 대체 가능하며, 보고 대체 시, 후속 경영진면접 단계와 유사)",1.13.3.1,Assessor 일정 협의,임원/팀장 등 면접 Assessor 일정 협의
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.3,임원 면접,,1.13.3.2,면접 일정 안내,면접대상자/Assessor에게 면접일정 등 안내
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.3,임원 면접,,1.13.3.3,(필요 시) 면접 사전 보고,임원 면접 진행에 대한 사전 보고 실시
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.3,임원 면접,,1.13.3.4,(필요 시) 임원 면접자료 작성,임원 면접을 위한 면접자료(각 사별 별도 양식) 작성 및 준비
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.3,임원 면접,,1.13.3.5,임원 면접 운영,"임원 면접을 진행하고, 지원자에 대한 합/불 의사결정을 득함"
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.3,임원 면접,,1.13.3.6,임원 면접 결과 발표,임원 면접 결과 발표
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.4,처우/입사일정 협의,재입사자 입사 처우/일정 협의 관련 업무 일체,1.13.4.1,처우 검토,최종 입사대상자의 입사 처우를 산정 (제출 서류 요청 포함)
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.4,처우/입사일정 협의,,1.13.4.2,처우 내부 보고 및 확정,실무자가 검토한 처우(안)을 내부 보고를 통해 1차 확정
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.4,처우/입사일정 협의,,1.13.4.3,처우 및 입사일정 협의,"1차 확정된 처우(안)을 활용하여 지원자와 처우 협의 진행(불발 시, 재검토 과정은 앞 단계 업무로 포함)
"
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.5,경영진 면접 (자회사 CEO면접),"재입사는 경력채용 경영진/최종면접 전형을 서면보고로 대체(대부분)함으로, 해당 보고 준비를 위한 업무 일체",1.13.5.1,재입사 보고자료 준비,자회사HR에서 재입사 보고자료를 작성함
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.5,경영진 면접 (자회사 CEO면접),,1.13.5.2,재입사 보고 및 의사결정,재입사자에 대한 입사 사전 보고 및 의사결정
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.5,경영진 면접 (자회사 CEO면접),,1.13.5.3,보고 결과 공유,자회사 CEO 의사결정 사항 공유 (유관부서)
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.6,최종면접 (그룹회장님),"재입사는 경력채용 경영진/최종면접 전형을 서면보고로 대체(대부분)함으로, 해당 보고 준비를 위한 업무 일체",1.13.6.1,최종면접 면접자료 준비,자회사HR에서 재입사 보고자료(최종면접 면접자료)를 작성함
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.6,최종면접 (그룹회장님),,1.13.6.2,최종면접 면접자료 검토,지주HR에서 자회사HR이 작성한 최종면접자료를 검토/수정하고 내부보고 후 최종 확정
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.6,최종면접 (그룹회장님),,1.13.6.3,최종면접 진행,최종면접 진행 (지주HR임원이 서면보고로 갈음)
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.6,최종면접 (그룹회장님),,1.13.6.4,최종면접 결과 공유,최종 면접결과 공유 (To 자회사HR)
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.6,최종면접 (그룹회장님),,1.13.6.5,최종면접 결과 발표,재입사 후보자에게 결과 안내
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.6,최종면접 (그룹회장님),,1.13.6.6,최종면접 운영 실적 정리,최종면접 운영 실적을 엑셀로 정리함
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.7,채용 확정,공식 채용 확정을 위한 업무 일체,1.13.7.1,Offer PKG 발송,처우(안) 구두 협의 후 공식 Offer PKG(E-mail) 발송
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.7,채용 확정,,1.13.7.2,Offer PKG 동의 메일 수신,지원자 공식 동의 득
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.7,채용 확정,,1.13.7.3,입사 품의 상신,입사 품의 상신
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.8,신규입사자 입사 준비,입사예정자의 입사 준비를 위한 일련의 업무,1.13.8.1,입사 안내,"최종 입사대상자 입사 관련 사전 안내 (일정, 방법 등)"
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.8,신규입사자 입사 준비,,1.13.8.2,경력 입사 준비,"업무 집기(사원증, 노트북 등) 준비, 발령 준비를 위한 정보 요청 등 경력 입사자를 위한 입사 준비 일체"
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.8,신규입사자 입사 준비,,1.13.8.3,계정 생성,입사예정자의 계정 생성
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.8,신규입사자 입사 준비,,1.13.8.4,사원증 준비,취합된 증명사진을 유관 부서에 전달하여 공식 사원증 제작 요청
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.8,신규입사자 입사 준비,,1.13.8.5,OA 준비,PC를 종류 별 수요 조사(설계 or 일반) 후 유관 부서에 수량 전달 및 배부 요청
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.8,신규입사자 입사 준비,,1.13.8.6,payco 준비,근무 인원에 대한 payco 지급 요청 및 대상 안내
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.8,신규입사자 입사 준비,,1.13.8.7,신규 입사자 입문교육 관련 유관부서 Co-work,경력사원 입문교육 담당부서에 필요 내용 공유
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.8,신규입사자 입사 준비,,1.13.8.8,입사발령 데이터 입력 및 전송,입사예정자 정보를 인사시스템으로 전송하여 입사발령을 준비함
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.8,신규입사자 입사 준비,,1.13.8.9,입사 발령 처리 ,입사예정자 입사 발령을 위해 필요한 사전 준비 일체와 품의/시스템 처리
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.9,입사/발령,신규 입사자 입사 시 수행 업무,1.13.9.1,입사 서류 작성 및 제출,"근로계약서, 연봉계약서 등 입사 시 제출 필요한 서류 작성 및 제출"
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.9,입사/발령,,1.13.9.2,인계,소속 조직으로 인계
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.9,입사/발령,,1.13.9.3,입사 발령 게시,입사 발령 게시
1,채용,1.13,경력채용(재입사/팀장(1)),1.13.9,입사/발령,,1.13.9.4,입사자 개인정보 입력 및 제출서류 등록,입사자의 개인정보 및 제출서류 정보 등을 회사 인사관리시스템에 등록
1,채용,1.14,경력채용(재입사/팀장(2)),1.14.1,재입사 대상자 선정,"(재입사/팀장(2): 두산 팀장 경험 미보유)
재입사 대상자를 선정하는 업무",1.14.1.1,재입사 대상자 명단 작성,HR이 재입사 대상자를 선정함
1,채용,1.14,경력채용(재입사/팀장(2)),1.14.1,재입사 대상자 선정,,1.14.1.2,경력 등 본인 확인,"퇴직 후 경력사항 등을 포함하여 확인이 필요한 내용에 대해 확인 (전화, 이메일 등)"
1,채용,1.14,경력채용(재입사/팀장(2)),1.14.1,재입사 대상자 선정,,1.14.1.3,재입사 대상자 검토 및 보고,"담당부서와 협의하여 재입사 필요성과 적합성을 검토하여 내부 보고 진행
-팀장 역할 시, 평가결과 등 포함"
1,채용,1.14,경력채용(재입사/팀장(2)),1.14.1,재입사 대상자 선정,,1.14.1.4,지주 협의,내부 보고된 인원의 재입사 진행 가능 여부를 지주와 1차 협의함
1,채용,1.14,경력채용(재입사/팀장(2)),1.14.1,재입사 대상자 선정,,1.14.1.5,재입사 대상자 확정,채용 전형에 Input할 대상자를 확정함
1,채용,1.14,경력채용(재입사/팀장(2)),1.14.2,채용 공고,모집 공고문을 작성하고 채용 시스템에 해당 내용을 업데이트하는 업무,1.14.2.1,모집분야 JD 작성 요청,선발된 인원에 맞는 모집 분야 별 세부 JD 작성 요청
1,채용,1.14,경력채용(재입사/팀장(2)),1.14.2,채용 공고,,1.14.2.2,공고용 JD 작성,제출된 JD를 취합·검토하여 외부 공고용 JD로 수정함
1,채용,1.14,경력채용(재입사/팀장(2)),1.14.2,채용 공고,,1.14.2.3,커리어두산 공고 게시 준비,"채용 일정, 지원자격, JD 등을 모두 포함하여 공고 오픈을 위한 시스템 작업 수행 (오류 사전 확인 등)"
1,채용,1.14,경력채용(재입사/팀장(2)),1.14.2,채용 공고,,1.14.2.4,커리어두산 공고 오픈 (비공개),"회사 공식 채용 홈페이지에 채용 일정에 맞춰 기 작업한 채용 공고를 오픈하되, 정규직 전환 전형은 대부분 비공개로 오픈 진행"
1,채용,1.14,경력채용(재입사/팀장(2)),1.14.3,서류접수,,1.14.3.1,대상자 입사지원 안내,대상자에게 커리어두산 입사지원 안내 및 지원 현황 확인
1,채용,1.14,경력채용(재입사/팀장(2)),1.14.3,서류접수,,1.14.3.2,서류접수 마감,공지된 일정에 맞춰 서류접수 마감
1,채용,1.14,경력채용(재입사/팀장(2)),1.14.4,인성검사 (Hogan Test),"Hogan Test 전형준비/운영을 위한 업무 일체
(Hogan: 경력팀원의 DCAT 대체 개념)",1.14.4.1,Hogan Test 일정 협의 (지원자),서류전형 합격자와 Hogan Test 일정 협의
1,채용,1.14,경력채용(재입사/팀장(2)),1.14.4,인성검사 (Hogan Test),,1.14.4.2,Hogan Test 진행 요청,"Hogan Test 진행 업체(ORP)에 지원자와 협의된 일정 전달하고, 검사 진행을 요청"
1,채용,1.14,경력채용(재입사/팀장(2)),1.14.4,인성검사 (Hogan Test),,1.14.4.3,Hogan Test 일정 안내,업체와 협의된 최종 확정 일정 안내
1,채용,1.14,경력채용(재입사/팀장(2)),1.14.4,인성검사 (Hogan Test),,1.14.4.4,Hogan Test 진행,지원자가 업체 안내에 따라 Hogan Test 진행
1,채용,1.14,경력채용(재입사/팀장(2)),1.14.4,인성검사 (Hogan Test),,1.14.4.5,Hogan Test 결과 수신,"Hogan Test 종료 후, 업체를 통해 결과값 수신"
1,채용,1.14,경력채용(재입사/팀장(2)),1.14.4,인성검사 (Hogan Test),,1.14.4.6,Hogan Test 결과 시스템 등록,Raw Data 형태의 Hogan Test 결과(엑셀 등)를 채용시스템에 등록 (DCAT 결과지와 유사한 형태로의 출력 목적)
1,채용,1.14,경력채용(재입사/팀장(2)),1.14.4,인성검사 (Hogan Test),,1.14.4.7,Hogan Test 결과 리포트 출력,"회사 양식에 맞춘 결과 리포트 출력하여, 결과 값 확인 (특이사항 등)"
1,채용,1.14,경력채용(재입사/팀장(2)),1.14.4,인성검사 (Hogan Test),,1.14.4.8,Hogan Test 결과 보고,결과 보고(HR)
1,채용,1.14,경력채용(재입사/팀장(2)),1.14.4,인성검사 (Hogan Test),,1.14.4.9,(필요 시) 후속전형 진행 검토,후속전형 진행 여부 의사결정
1,채용,1.14,경력채용(재입사/팀장(2)),1.14.4,인성검사 (Hogan Test),,1.14.4.10,(필요 시) 결과 안내,"후속전형 미진행으로 의사결정 시, 전형 진행 불가(또는 인성검사 불합격) 안내"
1,채용,1.14,경력채용(재입사/팀장(2)),1.14.5,평판 조회(Reference Check),,1.14.5.1,R/C 진행 준비 및 요청,"R/C 전문업체에 R/C 대상 지원자 정보 전달 및 R/C 진행 요청 (R/C 운영 기준 등 포함)
- 필요 시, 특이사항(Hogan Test 결과) 검증 등 포함"
